,epoch_1_pred,epoch_1_labels
44,"[[-0.4342378   0.09124902 -0.12735942  0.08012103 -0.13690056]
 [-0.8520677   0.39381802 -0.09323765  0.0742913   0.01624554]
 [-0.29782516 -0.07538373 -0.01056568  0.13820826  0.13548139]
 [-0.8155266   0.23920855 -0.1585265   0.10098612  0.15110657]
 [-0.4934762   0.00547436 -0.1133153   0.16977872 -0.17021644]
 [-0.4704463   0.09483637 -0.13394175  0.1063896  -0.20883326]
 [-0.18051009 -0.07748468 -0.07803924  0.17296176  0.02777432]
 [-0.24506035 -0.05928124  0.03292423  0.09756855  0.02049924]]",[2 4 4 0 4 3 3 1]
45,"[[-0.533341    0.25005224 -0.19283277  0.14965622 -0.26406386]
 [-0.5141597   0.06739793 -0.02124355  0.10747872 -0.17776187]
 [-0.7069103   0.3196416  -0.18479525  0.06002882 -0.2589493 ]
 [-0.3631199  -0.04788212 -0.03303351  0.1520789   0.07154363]
 [-0.18105769  0.03097383  0.00960612  0.09253994 -0.12640463]
 [ 0.03436592 -0.19599454  0.0272607   0.02278109 -0.05988006]
 [-0.6923189   0.04252972 -0.05285279  0.15276514 -0.15232404]
 [-0.6381182   0.00501929 -0.09136751  0.14186402  0.03264249]]",[1 3 1 1 4 2 2 1]
46,"[[-0.5481621   0.1408022  -0.10471234  0.18356755  0.21065764]
 [-0.75121355  0.32761338 -0.12535013  0.0215288   0.09051006]
 [-0.95818263  0.33171755 -0.21367733  0.0916485   0.02577543]
 [-0.7480808   0.21585931 -0.10444027  0.10263013 -0.16598116]
 [-0.41129795 -0.02878488 -0.00328863  0.14378545 -0.09411776]
 [-0.64926946  0.30131677 -0.15968232  0.05819566  0.05525466]
 [-0.5674925   0.13489558 -0.04631398  0.1537424   0.00751774]
 [-0.69031423  0.2261738  -0.17788243  0.07126827 -0.19658527]]",[3 1 4 4 4 1 2 4]
47,"[[-0.4236622  -0.18478298  0.07947998  0.1612645  -0.00945449]
 [-0.38023224 -0.06078524  0.00146449  0.15524192 -0.02865298]
 [-0.34324172 -0.3136259   0.03739651  0.0894924   0.09503834]
 [-0.78843945  0.17762299 -0.06864043  0.03692696 -0.23705038]
 [-0.5025172   0.10955392 -0.04672083  0.12914027 -0.23198648]
 [-0.5074462  -0.00728766 -0.10542564  0.1119594  -0.03832806]
 [-0.8576356   0.10270403 -0.05604865  0.05272492 -0.09449182]
 [-0.376477   -0.1154856   0.03406361  0.19991674  0.2106192 ]]",[2 1 0 2 1 3 4 4]
48,"[[-0.7385755   0.31453297 -0.23569332  0.03381652  0.17480507]
 [-0.51549846  0.13042368 -0.15532649  0.08571228  0.15517287]
 [-0.9204474   0.31928465 -0.22320017  0.13236508  0.18995969]
 [-0.20898607 -0.15312652  0.04960109  0.05694687  0.03002773]
 [-0.6356338  -0.01998021 -0.1136526   0.12980855  0.03236866]
 [-0.61627465  0.4260668  -0.20128757  0.0764655  -0.325692  ]
 [-0.71408737  0.20089655 -0.22100726  0.07816457 -0.06705054]
 [-0.6114989   0.02042184 -0.01308815  0.13471954 -0.04280031]]",[3 3 0 2 1 2 1 3]
49,"[[-0.42274347 -0.05364132  0.0045092   0.14752236  0.20461884]
 [-0.51509684  0.03312322 -0.01804507  0.12140212 -0.03017471]
 [-0.7366071   0.3755548  -0.23261446  0.06128429  0.12833071]
 [-0.60038036  0.14348972 -0.13586475  0.12072968  0.01028295]
 [-0.7407388   0.20817634 -0.14978139  0.08506119 -0.10145976]
 [-0.18254262 -0.15459523  0.01582132  0.1684757  -0.01399963]
 [-0.7437817   0.37868303 -0.2510392   0.12617277  0.15080144]
 [-0.61027807  0.2045637  -0.16198738  0.09513382 -0.25067922]]",[4 4 1 1 3 0 3 1]
50,"[[-0.4082454  -0.03932137 -0.0657058   0.09855189  0.08448402]
 [-0.401982    0.00946129  0.02927153  0.04549815 -0.16265044]
 [-0.59509057  0.00633248 -0.06057788  0.10933775 -0.10323952]
 [-0.53690857  0.17424196  0.00754771  0.07156181 -0.08678354]
 [-0.3330578  -0.15165196 -0.01569     0.1684132   0.06635086]
 [-0.7729658   0.32132405 -0.28959098  0.15807901  0.15623376]
 [-0.5627179  -0.10236262 -0.01875594  0.08845816 -0.00915706]
 [-0.36718234 -0.13932365 -0.03553247  0.12900276  0.07482792]]",[3 3 1 4 4 1 4 3]
51,"[[-0.3719322  -0.04775009 -0.15537502  0.09307771 -0.0065778 ]
 [-0.76347864  0.02850294 -0.02242046  0.10285009 -0.01612949]
 [-0.5105473   0.06668421 -0.09142135  0.11452462 -0.11475053]
 [-0.690807    0.27182004 -0.13696265  0.14855072 -0.11413917]
 [-0.5272715  -0.0101319  -0.01229537  0.08211426  0.07611328]
 [-0.23875412 -0.14612722 -0.04906958  0.11475608  0.03390172]
 [-0.20238172 -0.12083345 -0.00617909  0.05264329 -0.0071657 ]
 [-0.720444   -0.14471994  0.00674307  0.16187702  0.17801885]]",[0 3 4 1 1 0 2 2]
52,"[[-0.6031297   0.15683006 -0.07069322  0.01081395 -0.09588351]
 [-0.54872906 -0.01337567 -0.08009525  0.16363938  0.08586019]
 [-0.66972876  0.17103699 -0.06393149  0.0831117  -0.14656861]
 [-0.9558822   0.340906   -0.18500455  0.10832244 -0.04156767]
 [-0.5688802   0.34314322 -0.1448226   0.08465717 -0.35551825]
 [-0.44131216 -0.04934184  0.03767702  0.13160664 -0.03441202]
 [-0.37498343  0.18730733 -0.15778936  0.12298321 -0.19494139]
 [-0.8708215  -0.08117674 -0.04122337  0.15729798  0.09490214]]",[2 2 4 2 1 2 4 2]
53,"[[-0.78841347  0.26752412 -0.18347569  0.09981796  0.0186891 ]
 [-0.5446925  -0.01090412  0.02131783  0.12721598 -0.06252153]
 [-0.15506375 -0.27383438  0.03002293  0.23673137  0.03605447]
 [-0.43924817 -0.35391423  0.15493828  0.14816582  0.25888437]
 [-0.8334576   0.12984562 -0.1122816   0.10035768 -0.03280152]
 [-0.663571    0.47843236 -0.23049976  0.04216209 -0.2699612 ]
 [-0.5941932   0.04402328 -0.02863634  0.08489932  0.05220623]
 [-0.39077824 -0.07863681  0.02006466  0.13541366  0.10448372]]",[1 1 2 4 3 4 2 2]
54,"[[-4.37910885e-01  9.96970385e-02 -3.69398259e-02  6.08638860e-02
  -1.32473662e-01]
 [-5.50664902e-01 -7.42069632e-02  2.26791669e-02  1.41784355e-01
   3.83343436e-02]
 [-1.01586497e+00  3.94793361e-01 -1.86994255e-01  5.76463938e-02
   5.32645383e-04]
 [ 2.18943246e-02 -3.06190133e-01  4.41353209e-02  9.89811271e-02
  -1.09547511e-01]
 [-8.07128549e-01  1.16434224e-01 -3.96930091e-02  4.46808115e-02
   1.94531098e-01]
 [-5.89149773e-01  1.59104124e-01 -1.78997532e-01  1.30576909e-01
  -7.78008699e-02]
 [-6.79381311e-01 -1.78582352e-02  2.25041863e-02  6.63473308e-02
   2.41101347e-02]
 [-7.21568823e-01  1.35596782e-01 -1.40144318e-01  1.50109291e-01
   1.41484722e-01]]",[2 2 3 3 2 1 4 1]
55,"[[-0.5466414   0.18994874 -0.07559811  0.0829739  -0.07300539]
 [-0.7086483   0.32805407 -0.13785018  0.1553803  -0.1219332 ]
 [-0.44496557  0.03011371  0.0440785   0.04299608 -0.18897404]
 [-0.83586     0.18182541 -0.08170643  0.07743629 -0.00463435]
 [-0.4483192  -0.04840357  0.01630304  0.18220098  0.12979661]
 [-0.43244332 -0.07328857 -0.00570543  0.10238332 -0.04074351]
 [-0.6435129   0.29016942 -0.23627259  0.05429103  0.00147607]
 [-0.76881784  0.1493082  -0.0737142   0.05028078  0.02685111]]",[4 1 0 2 1 4 1 3]
56,"[[-0.70234615  0.06055887 -0.09598947  0.1171586  -0.11929228]
 [-0.5509624   0.15627024 -0.22127724  0.02777444  0.4440269 ]
 [-0.5221846   0.01823498 -0.14545447  0.11893875  0.2211335 ]
 [-0.72674364  0.3821814  -0.19847564  0.04749331 -0.2416292 ]
 [-0.98213106  0.4821931  -0.30891705  0.08566906  0.06734184]
 [-0.8844116   0.3446779  -0.16248432  0.01942519 -0.18804137]
 [-0.55437267  0.13917354 -0.07675591  0.10378513 -0.02637515]
 [-0.7814192   0.304405   -0.15625829  0.10286203 -0.07655553]]",[1 1 2 1 1 1 4 2]
57,"[[-0.66662705 -0.01229202  0.08794688  0.12543869  0.22166774]
 [-0.88028     0.3081869  -0.12104834 -0.00539225 -0.12770475]
 [-0.3419566  -0.14869273 -0.02899702  0.16932923 -0.04734656]
 [-0.35873637 -0.14513841  0.04601742  0.05636514 -0.08370324]
 [-0.4680365   0.0809461  -0.07368916  0.10747571 -0.15227833]
 [-0.6744619   0.21684028 -0.13492051  0.10618832  0.10810313]
 [-0.66155136 -0.06102712  0.05712071  0.1410077   0.03351162]
 [-0.57800967  0.07226834 -0.05335442  0.15441568 -0.11479224]]",[2 3 3 2 4 4 2 1]
58,"[[-0.65876627 -0.0035062   0.02621084  0.03418075 -0.01373638]
 [-0.52032936  0.15657525 -0.15060829  0.09318589  0.1898775 ]
 [-0.5889863  -0.16999196  0.02337618  0.12403218  0.28251317]
 [-0.43568423  0.02683665 -0.01328245  0.19795883 -0.06881805]
 [-0.86417526  0.13896677 -0.11079593  0.08485774 -0.07988214]
 [-0.5198784  -0.10177714 -0.03013118  0.1159505  -0.0767765 ]
 [-0.6951463   0.4828468  -0.1737172   0.03285253 -0.31821787]
 [-0.09610507 -0.10214388 -0.07633258  0.18126501 -0.12398654]]",[4 0 2 2 4 1 1 3]
59,"[[-7.17055559e-01  7.85592347e-02 -1.34713680e-01  1.00902505e-01
  -1.40908480e-01]
 [-5.35778403e-01 -7.97309652e-02 -2.21721288e-02  1.67108089e-01
   1.13674261e-01]
 [-6.86992764e-01  1.95334926e-01 -8.00794885e-02  3.79464793e-04
   2.83915047e-02]
 [-3.98616344e-01  2.46632755e-01 -2.23734692e-01  1.19338833e-01
  -3.40218842e-02]
 [-8.99176955e-01  1.87396839e-01 -4.02613878e-02  1.21320814e-01
   4.37382013e-02]
 [-6.85537100e-01  7.18439817e-02 -3.33312303e-02  1.49541005e-01
   1.96194857e-01]
 [-8.67911279e-01  9.27819908e-02 -1.76972672e-02  9.45321769e-02
   6.44140616e-02]
 [-9.14027691e-01  4.06793773e-01 -2.82608747e-01  1.14105090e-01
  -9.18814242e-02]]",[1 1 3 1 2 0 0 4]
60,"[[-0.2510524   0.116722   -0.0616366   0.01420687 -0.11212795]
 [-0.8860696   0.5230171  -0.2011908  -0.04754412  0.23260273]
 [-0.47400147  0.07282526 -0.0735511   0.09263901 -0.06103422]
 [-0.5616076   0.01182049 -0.04581847  0.16440576 -0.03356036]
 [-0.63538295 -0.01063481 -0.00793134  0.11165297  0.24417946]
 [-0.60994446  0.17205644 -0.10502675  0.00860112  0.18620269]
 [-0.7523563   0.21360104 -0.11559054  0.07888924 -0.19516443]
 [-0.44824928 -0.02717461  0.06762273 -0.0199303  -0.16080093]]",[2 3 1 1 2 3 3 1]
61,"[[-0.51083994 -0.1756829   0.05304034  0.18140467  0.09694412]
 [-0.63318014  0.26273993 -0.10556053 -0.01082649 -0.02230817]
 [-0.45096007 -0.03171002 -0.02376468  0.08330259 -0.13574097]
 [-0.15274726 -0.39749724  0.08430813  0.21142517  0.22231852]
 [-0.9287029   0.24822506 -0.11698555  0.13356014  0.23132351]
 [-0.75674224  0.09438035  0.06038417  0.01103283  0.15715513]
 [-0.41814843 -0.00705144  0.04931111  0.15583558 -0.17243661]
 [-0.4449227  -0.06438519  0.04902633  0.09015588  0.05911924]]",[3 1 4 3 2 2 1 3]
62,"[[-0.31746382  0.08775333 -0.09213796  0.07591443  0.00788955]
 [-0.5485495   0.02323669 -0.1228686   0.05518527  0.1246779 ]
 [-0.542064    0.28092036 -0.19512361 -0.0279415   0.10003272]
 [-0.31466678  0.01485873  0.00907884  0.01879047  0.01311439]
 [-0.2840104  -0.33230296  0.1949474   0.12487649  0.21407989]
 [-0.42155454 -0.20741798  0.12317207  0.05103783 -0.21335226]
 [-1.0492083   0.45696643 -0.16743292  0.03533233  0.02615618]
 [-0.73633295  0.10406116 -0.0152121   0.0757701  -0.20476091]]",[2 4 3 3 3 3 2 4]
63,"[[-0.45253295 -0.17076533  0.08063523  0.11534271  0.01646295]
 [-0.6399526   0.21765716 -0.12120186  0.03611371  0.0266462 ]
 [-0.3303048  -0.11213805 -0.01991378  0.05044243  0.01763229]
 [-0.5771565  -0.222046    0.06104645  0.09480298 -0.12238948]
 [-0.9194666   0.43566176 -0.14655723  0.02384783 -0.15592605]
 [-0.583015    0.21482748 -0.08732162  0.00204715 -0.25644565]
 [-0.8466807   0.37084493 -0.15215796  0.0446692   0.01534549]
 [-0.8250374   0.32842034 -0.2391043   0.09611681  0.18509007]]",[2 2 3 2 3 2 1 3]
64,"[[-0.99707705  0.6166517  -0.23420157  0.0238934  -0.0107651 ]
 [-0.59440374  0.14487734 -0.06430141  0.07956183  0.04261798]
 [-0.60738987  0.22563146 -0.15752466  0.07868852 -0.09644482]
 [-0.4995149  -0.01009168 -0.02451315  0.03616641 -0.01991447]
 [-1.0368845   0.66571397 -0.23198153  0.00798694  0.08186278]
 [-0.35593778 -0.33086637  0.21243665  0.17115225  0.0876151 ]
 [-0.11796203 -0.35321376  0.1507263   0.07553598 -0.05269541]
 [-0.6651643  -0.00181065 -0.01539769  0.10132745 -0.09934678]]",[1 3 1 4 4 4 4 1]
65,"[[-0.29463932  0.0079678  -0.05955976  0.11993869  0.00494861]
 [-0.34099764  0.0479396  -0.08679889  0.220547   -0.16276461]
 [-0.9822458   0.301503   -0.05360524  0.00510708 -0.10307673]
 [-0.03714198 -0.44773206  0.14551304  0.14392823  0.19435517]
 [-0.9702379   0.24757278 -0.11799978  0.07628165  0.12264465]
 [-0.7433476   0.22722124 -0.1585268   0.09539375 -0.09892686]
 [-0.5881622  -0.01119772  0.09687265  0.07303575  0.03904729]
 [-0.68832916  0.05196176  0.07746501  0.04346124  0.30071002]]",[1 4 2 4 4 1 4 4]
66,"[[-0.49753124  0.08483199 -0.06859037  0.04806397 -0.08430754]
 [-0.96351993  0.29011938 -0.10798625  0.10379533  0.04706425]
 [-0.6824967   0.12861663 -0.06490728  0.08992515 -0.11115409]
 [-0.6082118   0.09376843  0.00299316 -0.02153532 -0.3620535 ]
 [-0.66827005 -0.01618946  0.1229586   0.07313931  0.1082444 ]
 [-0.5638239   0.01396002 -0.0357654   0.06120565 -0.01029631]
 [-0.5156439  -0.00978189  0.04968476  0.05625099 -0.24723242]
 [-0.51446533 -0.2635643   0.1322075   0.17372976  0.2200593 ]]",[1 3 3 4 0 1 2 1]
67,"[[-0.52930516 -0.13109937  0.05559222  0.04234931 -0.2478444 ]
 [-0.6850962  -0.03738939  0.09367415  0.06732178 -0.06290417]
 [-0.66433483  0.3772753  -0.1745045   0.035035    0.03704363]
 [-0.800337    0.31522918 -0.08032444  0.04259087 -0.05457104]
 [-0.29949373 -0.22560467  0.09465373  0.11079277  0.2197907 ]
 [-0.69498765  0.16864388 -0.18704857  0.09223373 -0.00871593]
 [-1.085626    0.76488835 -0.26656812 -0.03494534 -0.06112348]
 [-0.55620104 -0.09414795  0.06030324  0.04587552  0.16650534]]",[3 0 1 1 4 3 3 1]
68,"[[-0.7846103   0.31315815 -0.01618123  0.03488481 -0.18389408]
 [-0.7399947   0.30848545 -0.15286441  0.06107122 -0.07295446]
 [-0.6968999   0.3576319  -0.09782878 -0.07288799 -0.15569128]
 [-0.9096805   0.39829007 -0.1501205  -0.00168135  0.11270084]
 [-0.7103212   0.11151858 -0.04718651  0.10491119  0.04798775]
 [-0.44539794 -0.2121452   0.11866909  0.14937724  0.24907576]
 [-0.2988485  -0.4401938   0.2193339   0.2148306   0.06333136]
 [-0.439139   -0.20603815  0.17739211  0.05297432 -0.0634969 ]]",[1 1 3 3 1 4 3 0]
69,"[[-0.68822736 -0.05176172  0.04808601  0.07022513 -0.06599888]
 [-0.8882405   0.41007495 -0.17129394  0.10483336  0.09656627]
 [-0.55733687  0.27583978 -0.15298915  0.02156977  0.10058208]
 [-0.67035663  0.15057485 -0.02000421  0.00553633 -0.18164873]
 [-1.0699005   0.5461931  -0.15878843 -0.0634153  -0.14042057]
 [-0.15715738 -0.26107156  0.10170063  0.1390412   0.10317765]
 [-0.65918744 -0.16666953  0.20645069  0.08497547  0.2214259 ]
 [-0.8502012   0.22364461 -0.11324804  0.15937947  0.4064116 ]]",[3 3 1 3 4 4 3 3]
70,"[[-0.39968437  0.07734113 -0.11161163  0.15075688 -0.14290798]
 [-0.4640454  -0.11584479  0.05112665  0.16755383  0.22960469]
 [-0.9720147   0.46931717 -0.12693383  0.00464182 -0.05564264]
 [-0.53758746  0.13435844 -0.14864549  0.08700556 -0.13138838]
 [-0.6745567   0.12854892 -0.01224573  0.105804    0.17173132]
 [-0.59839845  0.07760192 -0.11002771  0.0487534   0.0229312 ]
 [-0.46548164 -0.03022742  0.0059646   0.11655588 -0.10112348]
 [-0.33104154 -0.25812012  0.08504303  0.12231606  0.06524362]]",[1 2 2 1 4 2 3 3]
71,"[[-0.72535247  0.36395332 -0.12925346  0.02309923 -0.08172497]
 [-0.5459572   0.19990219  0.01022953 -0.05238075 -0.08325513]
 [-0.627451    0.17279734  0.05610812  0.02219862 -0.05554402]
 [-0.8518395   0.27340075 -0.04259511  0.07814533 -0.22517362]
 [-0.26792246 -0.3600774   0.15419857  0.10739217  0.09892454]
 [-0.55227023  0.11586443 -0.01906183  0.08471851 -0.14791426]
 [-0.78202283 -0.02476237  0.03157903  0.08796683  0.15580714]
 [-0.6244233   0.20190957 -0.07111935  0.19712026 -0.04052325]]",[3 2 3 2 2 1 2 2]
72,"[[-0.77669156  0.18620007 -0.11397222  0.13614473  0.08872379]
 [-0.74267733  0.26448816 -0.17320815  0.08578827  0.22701392]
 [-0.6645781  -0.03571921 -0.010206    0.21030658  0.04144524]
 [-0.55443096  0.05187154  0.01625356  0.03378785 -0.11051123]
 [-0.75638455  0.34422883 -0.10925077 -0.00770557 -0.20148413]
 [-0.41670758 -0.07254602  0.04497446  0.10984583 -0.12920852]
 [-0.65469104  0.29402888 -0.10224555  0.038111    0.01409964]
 [-0.2578391  -0.23951632  0.19896555  0.11212018 -0.13442735]]",[3 3 3 1 1 4 3 0]
73,"[[-0.79400414  0.5319168  -0.1907158   0.02791793 -0.25614244]
 [-0.2844194  -0.39269197  0.21141815  0.19010337 -0.08248293]
 [-0.97295976  0.10788202  0.07892048  0.08589361 -0.15990269]
 [-0.42464238 -0.1055569  -0.0145034   0.114056   -0.06024635]
 [-0.10776386 -0.1880239   0.04291568  0.05815469 -0.09906143]
 [-0.8455885   0.29145396 -0.14091022  0.11537858 -0.14157915]
 [-0.40042165 -0.0759182   0.04313343  0.14311446 -0.0252718 ]
 [-0.9990771   0.5917989  -0.17468847  0.01671989 -0.16354051]]",[4 4 2 0 2 4 4 2]
74,"[[-1.0778147   0.6990982  -0.17371583 -0.01199461 -0.15372674]
 [-0.18459271 -0.22723944  0.1170308   0.04484515 -0.055863  ]
 [-0.4270383  -0.12685598  0.09120003  0.18100835  0.05178426]
 [-0.44408384  0.127901   -0.0326647   0.04744348  0.05074437]
 [-0.7631164   0.19449852 -0.0670671   0.10793085  0.13863763]
 [-0.40518138 -0.28552556  0.16854233  0.19859     0.07722876]
 [-0.62184554  0.0173354  -0.07134925  0.14667444  0.17428723]
 [-0.7148382   0.13665676  0.07160196  0.14389162 -0.01689535]]",[0 2 2 0 4 2 2 4]
75,"[[-5.66958249e-01 -9.93123055e-02  9.50155722e-04  1.14845924e-01
   3.66997905e-02]
 [-7.79671550e-01  4.80158418e-01 -1.20607108e-01 -3.66051123e-02
  -3.47838819e-01]
 [-5.22296429e-01  2.33563837e-02 -1.14596989e-02  1.98097333e-01
  -3.99667360e-02]
 [-6.20753169e-01  3.06430876e-01 -1.25665441e-01  1.63017407e-01
  -1.50427386e-01]
 [-5.30034363e-01  1.28492460e-01 -1.23477042e-01  1.82299092e-01
   1.78955391e-01]
 [-6.83922172e-01  2.05116749e-01 -6.97887242e-02  1.37533382e-01
   1.02837317e-01]
 [-1.05721021e+00  4.51457888e-01 -1.00394957e-01  4.91167083e-02
  -1.12715729e-01]
 [-4.25936401e-01 -5.19076847e-02 -7.00681843e-03  1.95358634e-01
   1.10784188e-01]]",[3 0 2 2 1 4 3 1]
76,"[[-0.8982261   0.04303199  0.02912372  0.20070389  0.03007836]
 [-0.740366    0.07567751  0.00840454  0.24245618  0.04849789]
 [-0.41300792  0.27180266 -0.16963284  0.05430116 -0.12722595]
 [-1.00367     0.6563463  -0.220174    0.00254584 -0.20629664]
 [-0.6662883  -0.0164436   0.07118397  0.1751973   0.06426277]
 [-0.60826766  0.08426391 -0.06741931  0.09588475 -0.03891762]
 [-1.0872214   0.418815   -0.11529687  0.03492071 -0.19691303]
 [-0.1934195  -0.5118498   0.2352598   0.17981336  0.21206048]]",[2 2 4 3 3 4 3 3]
77,"[[-0.13599485 -0.18815102  0.14036211  0.15420271  0.06948549]
 [-0.47831059 -0.14649116  0.07466553  0.23015031  0.1999685 ]
 [-0.7555007   0.28328788 -0.03420968  0.11086016 -0.11514069]
 [-0.20314492 -0.48438448  0.24220821  0.1575626   0.07529838]
 [-0.73135626  0.01768778 -0.04124564  0.13590781 -0.06442951]
 [-0.45212504 -0.11653423  0.031217    0.16113892  0.01866158]
 [-0.6309316   0.02493322 -0.04418106  0.20369281  0.19500746]
 [-0.96722144  0.64663666 -0.195416   -0.00512586 -0.28339782]]",[3 3 1 3 1 3 3 3]
78,"[[-0.97972524  0.06255446  0.04268559  0.16966382  0.05498471]
 [-0.30409363 -0.25474378  0.0668668   0.1436988   0.03326382]
 [-0.9218751   0.27983084 -0.00257221  0.04951606  0.15246446]
 [-1.0373693   0.281622    0.08719395  0.07834376 -0.01543518]
 [-0.7267334   0.3367065  -0.14276141  0.06697738 -0.15107769]
 [-0.49800542 -0.15189536  0.05325679  0.1746905   0.02247451]
 [-0.5651114  -0.42628923  0.346535    0.08468371 -0.3193416 ]
 [-0.8603345   0.37168494 -0.02638502  0.10772017 -0.0579188 ]]",[2 2 1 0 1 1 0 1]
79,"[[-0.26293045 -0.15666994 -0.03262917  0.15034291  0.09355059]
 [-0.7221555   0.01267639  0.09537487  0.16412567  0.2812364 ]
 [-0.7983431   0.3240422  -0.1997841   0.13067657  0.11751979]
 [-0.6097838   0.28604758 -0.06172059  0.08960465 -0.29347712]
 [-1.1295772   0.27264193 -0.06704764  0.13332951  0.01672356]
 [-0.84778315 -0.01209099  0.00307765  0.22954716  0.24401943]
 [-0.56216216  0.06912158 -0.02008175  0.23310332  0.08072545]
 [-0.67908746  0.10006612 -0.02616064  0.14756063 -0.07838874]]",[4 2 3 3 1 2 3 1]
80,"[[-0.62739265 -0.00980045  0.01972052  0.06175768 -0.02398135]
 [-1.0516057   0.44933793 -0.17347413  0.04917823 -0.09860022]
 [-1.1380796   0.6031695  -0.23909326  0.11614796  0.19902852]
 [-0.4690586  -0.15472703  0.14085627  0.13274308 -0.00296306]
 [-0.76824707  0.34580645 -0.1402003   0.10845876 -0.11633909]
 [-0.5342158   0.05827443 -0.02495755  0.01828471 -0.17064571]
 [-0.46956673 -0.05756979  0.09401833  0.09003179 -0.07924671]
 [-0.96705735  0.6179096  -0.18885106  0.02584978 -0.20138216]]",[4 1 3 3 2 2 4 4]
81,"[[-0.82164747  0.12231129  0.0669343   0.13907908 -0.13456142]
 [ 0.01152606 -0.4847994   0.13804825  0.12258305  0.12263589]
 [-0.6268885   0.03632245 -0.02415042  0.08275878  0.20700128]
 [-0.02106175 -0.31314316  0.08414896  0.17554174  0.02996464]
 [-0.7586877   0.03844904  0.02079649  0.1590869   0.03808698]
 [-0.54376936  0.06523357 -0.0941112   0.13913794 -0.19869483]
 [-0.7232443   0.10410086 -0.02823856  0.16671963  0.11326323]
 [-0.71019965  0.2362088  -0.14316957  0.04687526 -0.09942722]]",[0 4 4 4 2 1 1 2]
82,"[[-0.16033979 -0.56564975  0.27901268  0.21986853  0.3055949 ]
 [-0.79651     0.05426606  0.0013879   0.27336922  0.20310062]
 [-0.9061658   0.41336265 -0.14060274  0.07913993 -0.12417399]
 [-0.8757467   0.32067683 -0.08955582  0.12406748 -0.14321458]
 [-0.6863416   0.13258605 -0.03569759  0.19431546 -0.0246798 ]
 [-0.13207364 -0.612877    0.27690256  0.14642614 -0.1311125 ]
 [-0.7869111   0.06792073  0.00823713  0.16877416  0.09509502]
 [-0.6457912   0.16952097 -0.04098706  0.15668331 -0.14147544]]",[4 1 1 1 2 2 0 1]
83,"[[-0.65734243 -0.14629568  0.04106837  0.23901245  0.13451819]
 [-1.0005779   0.31554797 -0.00381292  0.13766104  0.02545043]
 [-0.34897768 -0.05602835 -0.0106137   0.12066754 -0.0559715 ]
 [-0.85942805  0.34888586 -0.13632151  0.12484757 -0.12630081]
 [-0.5261295  -0.1560468   0.12943698  0.15745105  0.17108038]
 [-0.5590982  -0.15818739  0.08793778  0.03905429  0.26683336]
 [-0.7986861   0.08460064 -0.03411998  0.2524372   0.45210254]
 [-0.83342016  0.34932145 -0.05552414  0.01423316 -0.11732815]]",[2 2 4 1 4 4 3 4]
