,epoch_1_pred,epoch_1_labels
42,"[[-1.3250309  -2.5498233  -2.377045   -1.3506463   2.549347  ]
 [-3.4901426  -0.8008199  -1.3802752  -1.3891952   0.68027645]
 [-3.3893902  -3.326832   -0.5134714  -0.33817324 -1.2956539 ]
 [-4.1201057  -0.99144554  0.0142101  -2.2099316   1.2824423 ]
 [-0.8199751  -1.2956815  -1.259361   -3.4864304  -1.7629324 ]
 [-3.3921611  -2.3585906  -2.695651   -1.2890377   0.7510308 ]
 [-5.184006   -0.6032682  -0.7026306  -0.65257937 -0.39121798]
 [-2.8571408  -1.4636191  -0.19918415  0.5151137  -0.94320714]]",[4 1 3 4 1 1 3 1]
43,"[[-2.4608405  -1.4943196   1.6623453  -2.5043974  -2.6471171 ]
 [-3.4862456  -2.0059469  -3.5024009  -0.7469837  -0.09411359]
 [-4.250833   -0.9900313  -3.30914    -0.5852258  -0.52270806]
 [-1.9364799  -1.8759941  -0.6999242  -2.4350052  -0.22990859]
 [-1.2773836   1.1707153  -1.3342509  -0.54214585 -1.9304441 ]
 [-0.45303202 -2.739508   -1.3670416   2.833198    1.0144651 ]
 [-0.6250571   0.94460213  0.35123876 -3.4868126   1.1891438 ]
 [-1.7287173  -0.01768119 -3.5812364  -0.08805687 -0.09548587]]",[2 4 3 2 2 4 1 4]
44,"[[-1.758733   -1.6492718  -1.1259459   1.6413748   1.9722801 ]
 [-4.6718163  -1.8647152  -3.3259125  -1.7886598   0.02451866]
 [-2.7554681   0.2088807  -3.1864438  -0.14176841  0.31696415]
 [-3.9235525  -1.0713671  -1.9378254  -2.885953    0.63356334]
 [-4.2126546  -0.15610173 -1.298609   -2.405675   -1.8463582 ]
 [-3.888428    0.03948655 -1.7740852  -1.5906851  -0.39969623]
 [-4.0724945   1.05935    -1.2729566  -2.63954    -1.6665806 ]
 [-2.5837946  -0.56988287 -2.8486326  -3.9492872  -1.5645065 ]]",[4 3 4 4 3 4 3 1]
45,"[[-4.6369085   0.23365517 -2.5936303  -1.5952306   0.42109427]
 [ 0.10170053 -1.1092303  -0.14780617 -4.279564   -3.1705139 ]
 [-2.5480301  -2.2461448  -2.7433329  -0.77665067 -1.7659813 ]
 [-4.4128175  -1.9190425  -1.9889741  -2.3414187  -0.62101424]
 [-3.3719609  -3.3833609   0.69038475 -1.637844   -0.6536494 ]
 [-3.4105637  -1.43709    -3.5179615  -0.22294682 -0.5341572 ]
 [-1.4083093  -0.11250093  1.4721944  -0.9920228  -1.6248032 ]
 [-2.5906162   0.6528109  -2.4045663  -2.8082354  -2.3590627 ]]",[3 1 3 3 3 3 2 1]
46,"[[-2.8807156  -1.7188265  -1.6547065  -2.1460693   0.13656744]
 [-2.966469   -0.6019044  -0.51305574 -0.34830892 -2.3880055 ]
 [-3.2980747  -1.9147254  -2.1525848  -2.5337486   2.091277  ]
 [-1.5637404  -1.5310923   0.56856346 -1.8790323  -1.2073543 ]
 [-2.514339    0.4017049  -2.6356661  -2.206783   -0.7664871 ]
 [-2.1014192  -0.06571464 -2.124012    0.18996996  2.0918047 ]
 [-6.109204   -2.9351728  -3.6247706   0.08839618 -0.7849447 ]
 [-1.3951923   0.38866484 -1.805918   -2.9863737  -0.7333755 ]]",[1 3 4 2 1 3 4 1]
47,"[[-4.609921   -1.5450327  -1.173335    0.20082392 -0.12912588]
 [-2.1453848   0.21116026 -1.7110375  -1.3166512  -0.4507621 ]
 [-1.7780087  -2.914493   -0.15465939 -1.7552001  -3.5376077 ]
 [-4.7607307   0.05276301 -1.6610878  -1.5810126   0.04963049]
 [-4.925358    1.2524043  -2.3995025  -3.1116366   0.27915028]
 [-3.5239623  -0.34734955 -1.9362324  -1.9256123  -0.29574108]
 [-4.543412   -1.610376   -0.9831894  -1.8685321  -1.0622408 ]
 [-4.547226    0.215581   -0.8356557   1.1969784   0.2590371 ]]",[3 1 2 4 1 3 3 4]
48,"[[-2.3783634e+00 -1.7676402e+00 -2.9153135e+00 -1.4585980e+00
  -9.5255625e-01]
 [-2.0109546e+00  2.5929556e+00 -7.6579726e-01 -1.4706508e+00
  -2.3235679e+00]
 [-2.6480536e+00 -7.7679735e-01  3.0724880e-01 -2.7623208e+00
  -1.9558562e+00]
 [-4.2228417e+00 -2.1357443e+00 -1.0771077e+00 -5.4635012e-01
  -3.5909152e-01]
 [-1.8585433e+00 -1.4745051e+00 -3.5717468e+00 -7.5363541e-01
  -1.0304015e+00]
 [-1.6580650e+00  1.2907901e+00  3.6033118e-01 -3.5842984e+00
  -2.4911096e+00]
 [-3.4613047e+00  1.1512554e-03 -1.3206654e+00 -4.1133487e-01
   7.2310194e-02]
 [-1.5721613e+00  3.5942507e-01 -4.4639149e+00 -8.3418268e-01
  -6.0946405e-01]]",[3 0 2 4 1 1 4 1]
49,"[[-4.985461    0.9259323  -2.4650252  -4.4417863  -0.27760684]
 [-1.2347037  -0.89542276 -1.3960407  -0.88939947  0.47301698]
 [-3.9965298  -0.07369934 -0.90472865 -2.1775343  -1.997828  ]
 [-2.2706323  -1.4796858  -0.8609885  -1.3332014   1.1100767 ]
 [-3.411005   -1.9771324   0.33232778 -3.559883   -3.0802047 ]
 [-5.0243645  -0.39862847  1.1983904   1.468764   -2.895579  ]
 [-2.9757063  -2.33614     0.5362822  -5.040708   -3.484453  ]
 [-3.379723   -3.7180154  -1.9454529   1.4995394  -1.0034883 ]]",[1 4 0 3 2 4 2 3]
50,"[[-3.3584163   1.4370627  -1.8508555  -3.9813027  -0.10043386]
 [-2.638976   -0.6103695  -1.9080178  -2.874008   -1.5620381 ]
 [-4.0672116  -0.42492378  0.9364618  -2.6491215  -2.9029174 ]
 [-1.8610836  -0.47782144 -0.60671365 -0.44696704 -2.5279498 ]
 [-4.326871   -0.4030781  -1.0517601  -3.6418402  -2.624968  ]
 [-2.7302911  -1.0609163  -2.4193227   1.3678783   0.20726997]
 [-3.4634428  -0.99918795 -3.1957464  -4.819046    1.2257063 ]
 [-3.7893653  -0.15370756 -2.9226184  -2.7295034  -1.7772578 ]]",[1 1 2 2 3 4 4 1]
51,"[[-1.8594408  -1.9539715  -2.3916802  -1.7530849  -2.5740814 ]
 [-2.7337844  -3.333033   -4.0131845  -1.3865243  -3.361044  ]
 [-2.8936272   0.25372878  1.0346953   0.44980264  1.9088022 ]
 [-2.1429012  -2.19618    -2.6985173   0.841516   -0.7036723 ]
 [-3.15919    -1.2179781  -1.2808692  -2.099062    0.77593786]
 [-4.108504   -1.4559759  -0.5459461  -0.8597093  -0.8623207 ]
 [-1.610964    1.3743643  -2.00211    -1.6020269  -0.64857316]
 [-1.4709878  -1.4315151  -0.30192238 -0.9237002  -1.145633  ]]",[2 3 1 1 4 3 1 4]
52,"[[-3.920167   -1.8621914   0.31950647 -0.36725798  0.8130872 ]
 [-2.8809133   0.5121705  -1.5268852  -2.0108554  -1.2181853 ]
 [-2.636146   -1.4369377  -1.0044746  -0.7634558  -1.9834753 ]
 [-4.9251685  -1.9173577  -2.3275464  -0.5313151  -0.8072144 ]
 [-4.7045584   1.5318706  -3.0933468  -2.167191   -0.77715313]
 [-2.7486093   0.5162435  -0.6855247  -1.4440377  -0.6841988 ]
 [-2.231234   -1.7384499  -2.9259574  -2.1221583  -3.8883455 ]
 [-2.5753293  -1.5870671  -4.284347   -1.0066159  -1.2438108 ]]",[4 1 1 3 1 1 2 3]
53,"[[-2.0360765  -1.2016929   1.3558214  -1.8294005  -2.52289   ]
 [-1.5200796   0.19543576  0.6985152  -0.37196648 -2.3218837 ]
 [-0.9249698   2.4940157  -0.87891805 -2.552345   -2.6071258 ]
 [-3.856976   -1.1930687  -2.9722147  -2.0344005  -1.3298321 ]
 [-0.7641673  -0.8691705  -1.4090452  -0.5135926   1.1092181 ]
 [-4.4441833   1.233909   -3.3795528  -2.5648963  -1.3495314 ]
 [-3.418515    0.13125889 -2.7804914  -0.88986766  0.20846839]
 [-2.952946   -2.967136   -0.45239428  1.3632535  -1.617217  ]]",[2 2 2 1 4 1 4 3]
54,"[[-0.967667    1.1878564  -2.384353   -0.6170193  -1.9047587 ]
 [-2.722511   -1.4048411  -3.7649064  -2.8716033   1.88602   ]
 [-2.3948994  -1.5415692   0.01516717 -2.689865   -2.6216145 ]
 [-2.2656174  -0.71870726 -2.2814517   0.64735514 -0.8702221 ]
 [ 0.32920414 -0.17241386 -2.1628292  -0.13300909 -2.5237403 ]
 [-3.5992637  -0.6474539  -3.3346949  -1.5263987  -0.20099677]
 [-0.7477087  -0.15704519 -1.4266856  -1.6556509   0.564338  ]
 [-3.858131   -0.8988406  -3.6822243  -1.1120665   2.733773  ]]",[2 4 2 3 4 4 1 4]
55,"[[-4.431235    0.7892635  -1.8886113  -0.03368952 -0.21642658]
 [-2.486085    0.13019586  0.68486774 -3.7944214  -4.179954  ]
 [-3.8348463  -2.353227   -4.103641   -0.05385663 -0.27100876]
 [-1.3604251   1.1421593   2.1303432  -1.4849905  -2.953081  ]
 [-4.113755   -1.8350806  -0.86269194  1.042766   -2.7376547 ]
 [-4.9150352  -0.3220423  -4.235912   -1.7485645   0.97269654]
 [-3.8519902  -0.78635615 -1.9755294   0.18147145 -0.35129994]
 [-2.675744   -3.7394683   0.08232781  0.30315593  1.0237544 ]]",[3 2 3 2 3 3 4 3]
56,"[[-3.2114031  -1.6236616   1.8101691  -4.470972   -3.0087054 ]
 [-3.9336555   1.4431465  -1.0877613  -1.1178495   0.80924696]
 [-1.1211296  -1.2201635   0.9707455  -3.2863286  -2.7422392 ]
 [-4.658562   -3.4282825  -1.5256082  -0.10419556 -0.7711128 ]
 [-1.3479879  -0.05564469 -0.5102496  -3.624628   -3.6675022 ]
 [-2.7834733   0.95286316  0.22780278 -2.6831965  -2.6141071 ]
 [-2.6175601  -0.12907338 -3.343522   -1.3048313   1.1636431 ]
 [-2.9322896   0.46332377 -2.7253685  -1.2414874  -2.06834   ]]",[2 4 2 4 0 2 4 3]
57,"[[-5.6551266  -0.46404535 -3.729695    1.7814215  -1.0188931 ]
 [-3.1296446  -1.612453   -1.5388367  -0.3723779  -1.0629476 ]
 [-1.6029367   1.3405087  -2.3052611  -0.88386226  0.04847373]
 [-3.36332    -0.6251656  -3.8495514   0.38481918 -3.5338855 ]
 [-0.7029866   0.8141034  -1.4208732  -2.6888537  -1.8118106 ]
 [-4.332045    0.77582717 -2.3864994  -1.717395   -2.8170507 ]
 [-4.6192245  -2.3853302  -2.84355    -0.5615356  -1.6574016 ]
 [-1.6550114  -1.9841205  -0.49839672 -0.04766286  1.0194203 ]]",[4 3 1 3 1 1 3 4]
58,"[[-1.6606072  -1.768169    2.0241768  -1.8282714  -3.360035  ]
 [-3.6910212  -1.6407623  -0.2643557   0.04907071 -1.2083364 ]
 [-3.463353   -1.7684335  -2.141641   -0.6496284   2.531973  ]
 [-1.8261791  -0.71782815 -2.902523   -1.0144244   1.6439571 ]
 [-3.643327   -2.4462163  -3.085385    1.2418613  -0.38917342]
 [-5.192993   -2.4642346  -3.424325    1.3110505  -0.25330976]
 [-1.7336454  -0.26912892  1.7763454  -2.4991362  -5.391403  ]
 [-2.5086823  -2.7438595  -1.3904899   1.596417   -1.9604731 ]]",[2 4 4 4 3 4 0 3]
59,"[[-4.6487937e+00 -1.2078763e+00 -1.4512931e+00  8.2934159e-01
  -1.3889033e+00]
 [-2.9292974e+00 -9.0438521e-01  2.2481586e-01 -4.4450388e+00
  -3.9327118e+00]
 [-2.5290697e+00  6.0698223e-01 -6.4279848e-01  1.2357966e+00
  -4.3154132e-01]
 [-2.4541798e+00 -1.1843910e+00 -1.2329159e+00 -1.1534494e+00
  -9.8672128e-01]
 [-3.5436115e+00 -2.3253698e+00 -4.8812726e-01 -3.0320174e-01
   1.1253821e-01]
 [-3.5964150e+00 -2.5105398e+00 -2.4826207e+00 -6.3935384e-02
   3.1611267e-03]
 [ 1.1035805e+00 -1.3934599e+00  1.8276063e+00 -2.2634494e+00
  -3.9657078e+00]
 [-4.0976958e+00 -4.4543415e-01  2.4987512e+00 -2.7745597e+00
  -3.5239921e+00]]",[3 2 4 3 3 3 2 2]
60,"[[-2.7638347   0.30516544 -2.4144342  -1.7478901  -0.15775253]
 [ 0.33238685 -2.244932   -3.27348     2.219975   -0.7542677 ]
 [-2.6664245  -0.36294815  1.6000192  -2.6237283  -5.018441  ]
 [-4.447799   -1.9802048  -2.9065585   0.76030576 -1.2017932 ]
 [-2.1911604  -1.9098759  -1.4862604  -0.13149711  1.6165359 ]
 [-3.7601767  -3.7003918  -2.3614907   1.2032807  -0.2974918 ]
 [-3.439431   -0.55888134 -2.9243398  -1.4493533  -0.09685458]
 [-2.4744716  -1.3648827   1.4736304  -3.5594842  -4.253925  ]]",[1 3 2 3 4 3 4 2]
61,"[[-3.0033443e+00 -1.9333065e+00  1.1044691e+00 -1.1108428e+00
  -2.7850206e+00]
 [-2.2053609e+00 -2.1260507e+00 -3.1374815e+00  1.7120010e-01
   1.5648925e+00]
 [ 1.0807448e-03  2.4178785e-01 -2.8845292e-01 -1.5035341e+00
  -5.6185746e-01]
 [-3.9704621e+00  1.8590006e+00 -2.5079465e-01 -2.4083800e+00
  -2.6770253e+00]
 [ 2.5057132e-04 -2.9871321e-01 -3.2134535e+00 -1.5845767e+00
  -5.4744005e-02]
 [-2.4437923e+00  1.2260412e+00 -2.4284472e+00 -1.7345697e+00
  -1.4556069e+00]
 [-3.0059416e+00  1.0235263e+00 -2.9208255e+00 -1.9769975e+00
  -1.7229028e-01]
 [-4.1851902e+00 -1.8625000e+00 -2.8357038e+00  6.9336456e-01
  -5.0368601e-01]]",[2 4 2 1 4 1 1 3]
62,"[[-3.4084394  -2.6293838  -4.8580937   0.50656503  0.59602135]
 [ 1.2745444  -1.6469831  -0.28129324 -3.2967625  -2.7397375 ]
 [-3.2081807   1.6409448  -3.0886211  -2.3427956  -2.0632293 ]
 [-1.3771675  -3.3140955  -2.029193   -3.1375966  -2.5560431 ]
 [-2.3097339  -2.5045495   1.690654   -0.41025975 -1.0503842 ]
 [-3.65752    -0.20766914 -3.8643658  -0.98879045 -0.8501504 ]
 [-2.7557905  -1.1938103  -1.0272497   1.2468356  -2.1664898 ]
 [-2.9566355  -0.256642   -3.392581    0.6067266  -1.7868366 ]]",[3 2 1 2 0 3 2 3]
63,"[[-2.7697945  -2.653309   -1.740304   -0.60990894 -1.9072537 ]
 [-1.1016507   2.6879778  -1.2760928  -0.26839224 -1.1973423 ]
 [-1.9379205  -1.0335371   1.0357885  -2.0424614  -3.2104976 ]
 [-3.6126323   1.5418907  -1.8337097  -0.54245573 -1.3136644 ]
 [-4.7031646  -1.4540732  -4.6148853  -0.11424152 -2.136319  ]
 [-1.3749676   0.35133615 -0.43368343  1.2050683   0.46824795]
 [-0.65960556 -1.1713122   0.3719335   0.44694793 -4.070672  ]
 [-1.5144795  -1.8221076  -1.0502733   0.22402264  0.2333405 ]]",[4 1 2 1 3 3 2 3]
64,"[[-3.390947   -0.68320096 -3.446056   -0.49877885  3.3961346 ]
 [-2.5413337  -0.67698973 -1.1066519  -0.9827593  -1.2718507 ]
 [-2.7413685  -0.99278444 -3.3947792  -0.09912638  1.118403  ]
 [-3.1337187  -1.0964208  -1.9441804  -0.41693875 -0.9443204 ]
 [-1.1341655  -1.2143484  -0.09616307 -2.107613   -2.5173054 ]
 [-4.979195   -2.6261714  -2.1776972  -0.60390097 -0.3711547 ]
 [-1.7269964  -2.7731316   1.3279103  -2.566268   -3.287851  ]
 [-1.372623    0.63152534 -0.8833669   2.1683295  -1.0307047 ]]",[4 1 3 2 2 3 0 0]
65,"[[-4.1130223  -0.03171896 -0.52076006 -0.40705314 -1.9729526 ]
 [-2.6361284   0.3116154  -2.4352562  -2.690273   -0.8463476 ]
 [-3.933262   -0.24535234 -1.5280262  -2.3051717  -1.109448  ]
 [-2.8863947  -1.9248952  -1.6715028  -0.23103152 -1.9293121 ]
 [-1.5768583  -3.0865786  -2.3581693   1.5462736   1.4663787 ]
 [-1.1653718  -1.4998987   0.5230169  -1.7044978  -2.8557527 ]
 [-3.0676699   1.7570511  -1.8032328  -2.090259   -0.64643157]
 [-3.8379023  -1.7535143  -4.2038894   2.3968747   0.9309346 ]]",[1 1 1 2 4 2 1 3]
66,"[[-4.8221035  -0.6842234  -3.7611482   1.7145858  -0.18973452]
 [-3.172811    0.7459095  -1.1884443  -0.31754634  2.5378733 ]
 [-2.9286091   1.1928006  -3.0689778  -0.75002503 -1.4101366 ]
 [-4.233515   -2.5557704  -1.1238936  -0.14800487  1.1771654 ]
 [-3.1471794  -2.7692037  -1.8688399   0.5539849  -0.3405826 ]
 [-2.95567    -0.9642224  -1.0271653  -0.1468981   1.8632206 ]
 [-3.465227   -2.1709328  -0.5240112  -0.27471486 -1.1122347 ]
 [-3.8276033  -1.2621032  -2.1074896  -2.2409484  -2.6772552 ]]",[3 1 1 4 3 4 4 1]
67,"[[-4.7573233   1.214936   -2.6150994  -0.8848804  -1.377507  ]
 [-4.7105036   1.0429077  -2.6827521  -1.5248085  -1.859539  ]
 [-3.9048038  -3.0491757  -0.9517855   1.7109059   0.29115686]
 [-2.2959807  -2.1178772  -1.3541268   1.201914   -0.5561992 ]
 [-2.6965683  -0.32558128  0.9287975  -1.7415907  -4.24045   ]
 [-3.056201    0.24329948  2.207786    0.44379184 -1.0616933 ]
 [-1.6117605  -3.08798    -1.5204961   0.7458517   0.62475514]
 [-3.4444373  -1.4252605  -1.8561815  -0.17171787  3.1041393 ]]",[4 1 3 2 0 2 4 4]
68,"[[-2.683556   -0.6423582   0.5636974  -0.8198899  -4.0426755 ]
 [-1.5261338  -1.8605151  -0.42821243 -2.1638615   1.5996842 ]
 [-1.3171312   0.34080455 -1.4608428  -1.115836    0.4427776 ]
 [-4.9946218   1.6583786  -3.2861953  -1.4996849  -0.8320619 ]
 [-2.1774182  -0.6530523  -4.053684    1.5552696  -0.04517103]
 [-1.8225601  -2.6847389  -2.8674905   0.68543017  2.0498188 ]
 [-4.5656376  -1.7185116  -1.7262741   2.442025   -1.1388263 ]
 [-4.6579866  -1.3424548   0.56459755 -1.1923426   0.4084679 ]]",[2 4 0 1 3 4 3 4]
69,"[[-5.754646   -0.1535699  -1.0853404  -2.654468   -1.5023249 ]
 [-1.4457147  -2.1642118   0.81867576 -1.3408984  -1.0402371 ]
 [-2.448181    1.0089203  -1.1601858  -3.4474206  -4.091411  ]
 [-5.0491514   1.2045032  -0.5366645   1.5786896  -2.6885185 ]
 [-3.115432    2.4154294  -3.6235235  -1.7334541  -0.5334741 ]
 [-1.8802505  -3.1627843   1.1421525  -1.5866789  -2.8161254 ]
 [-1.7927649  -2.3596177  -2.8894124   2.5140834  -1.3681537 ]
 [-4.3786316  -3.636099   -1.166243    0.25972158  0.14983547]]",[1 0 0 3 1 2 3 3]
70,"[[-5.692679   -4.8747163  -0.9419578   1.0645341  -0.56392896]
 [-5.000705   -4.2472334  -2.148362    0.5829455   1.0068121 ]
 [-0.88304865 -2.9522555  -2.0460396  -0.4983255  -1.2401398 ]
 [-2.3112063  -0.9633527   0.5508823  -1.7366762  -1.8212095 ]
 [-1.216738   -0.7631449  -0.5370762  -0.7080572  -1.5056573 ]
 [-1.2557826  -3.3200202   1.3033512  -0.72116977 -2.0595481 ]
 [-2.3986833  -0.16618523 -1.4854814  -0.21337914 -4.0060644 ]
 [-2.3974833  -2.0176134   1.5791293  -1.6144068  -1.5735756 ]]",[3 3 3 2 0 2 1 0]
71,"[[ 9.5398742e-01 -1.7356143e+00 -9.0376592e-01 -1.8440733e+00
  -1.4846520e+00]
 [-4.0072274e+00  1.9145534e+00 -1.2236085e+00 -1.0516269e+00
  -1.2138551e+00]
 [-6.2139732e-01 -9.1630822e-01 -2.3926492e+00 -2.4737911e+00
   1.3497530e-01]
 [-4.2933364e+00 -3.2049403e+00 -2.0394306e+00 -1.2175168e+00
  -1.6759914e+00]
 [-3.6992240e+00 -1.4939122e+00 -1.2570850e+00  4.8789200e-01
  -1.5251342e+00]
 [-1.5325296e+00 -2.7808936e+00  1.5411651e-01 -7.6377499e-01
   1.0561894e+00]
 [-2.1536705e-01  6.3031077e-01 -1.8794215e+00 -1.9029535e+00
  -2.1347616e+00]
 [-2.6877096e+00 -3.2968440e-03 -2.2523606e+00  5.7065338e-03
  -9.8805976e-01]]",[0 1 1 3 3 4 0 1]
72,"[[-3.3903365  -3.4707792  -2.2734277   3.3952065  -1.1826636 ]
 [-3.3742673   1.1510797  -4.078867   -0.46214986  0.7586859 ]
 [-1.659017   -0.6323831   0.08083111 -0.6525404  -3.4141352 ]
 [-2.7334974  -3.0794623  -1.7297864   2.0870552  -1.6324927 ]
 [-2.2183838  -3.434585   -0.87627023  1.188205   -1.201715  ]
 [ 0.47930577  0.1903291  -3.3158011   1.322743   -2.6118045 ]
 [-0.7300098  -3.4859965  -0.11883099 -1.4466038  -1.6712488 ]
 [-1.5069245  -3.118796    1.1381772  -2.6053748  -1.1273707 ]]",[3 1 2 3 3 3 0 2]
73,"[[-2.6303911  -4.4155173  -3.2507882   1.4058847   1.4136064 ]
 [-3.0963147  -3.0602028  -3.2191548   1.4669279   0.45160544]
 [-1.2157494  -1.2380061  -1.7264287  -1.5860381  -3.5820436 ]
 [ 0.06611109 -1.1188005   1.3537159  -1.2289976  -3.4800987 ]
 [-2.5732613  -0.5622464  -3.5073476  -1.2591777  -0.9248742 ]
 [-2.9011896  -2.9750469  -1.9388928  -1.7766917   1.4502031 ]
 [-3.4505668  -0.67381936 -1.6606207  -0.20739271 -1.3330066 ]
 [-1.2166185  -1.3681375  -1.5908432  -1.1895679  -1.5176706 ]]",[3 3 2 2 1 4 4 2]
74,"[[-1.7922459   0.34416813 -1.4400184  -1.5945417  -1.370776  ]
 [-2.0154712   1.8659729  -1.4368534  -0.36441535 -1.9556888 ]
 [-2.2697911  -1.9814696  -2.3745217   2.4893138   0.3639092 ]
 [-3.7312224  -2.997481   -2.0982904   2.0755603  -1.6978831 ]
 [-2.5112288  -0.77457684 -2.79562    -1.3195676   2.0148995 ]
 [-1.415509    1.6222003  -0.95373636 -1.9914354  -2.069788  ]
 [-2.5154908  -3.9413881  -1.6506923   0.7059877  -1.8469616 ]
 [ 0.4880511   0.98687965 -0.17955567 -0.23884292 -0.89167404]]",[1 1 4 3 1 1 3 2]
75,"[[-3.6984189  -3.6363509  -1.3502549   0.44371304  1.3639168 ]
 [-2.8494277  -0.8605748   0.54678804 -2.1358688  -3.8034346 ]
 [-1.3128357  -0.1911962  -0.24925134 -1.0446014   1.2774242 ]
 [-3.4007382  -0.6386809  -3.475705   -0.8100203   0.29437518]
 [-1.197689   -3.9409735   1.7533584  -2.1889474  -3.7925234 ]
 [-0.27204454  0.2819858   1.939941   -3.012433   -2.7715316 ]
 [-1.779127   -2.101964   -1.9229891   1.3736931   0.5917725 ]
 [-3.052506   -2.316812   -2.7959557  -0.67706764 -2.1446755 ]]",[4 2 4 1 2 2 3 3]
76,"[[-0.1795632  -2.9026182   0.424314   -0.7667016  -3.0907195 ]
 [ 1.3618816  -0.30527568 -2.4317224  -1.6252831  -2.1659768 ]
 [-0.5472336  -3.352685   -4.4181824   0.3306205  -2.4966168 ]
 [-4.140385   -3.2865212  -2.6831844  -0.878788    2.0630367 ]
 [-4.2242227  -1.0747274  -2.007863    0.83456594 -0.24407834]
 [-2.2729943  -0.58412385 -2.109044   -0.9790756   0.4175735 ]
 [-3.4390633  -2.3878896  -2.7774467   0.29378554  0.9574225 ]
 [-1.1914055   0.69854486 -1.7984425  -0.93302315 -0.5504845 ]]",[2 1 3 3 3 4 3 1]
77,"[[-2.8399801  -3.3429663  -1.9070895  -0.1904261  -0.30672273]
 [-0.69407713 -3.8150246   0.70741624 -0.6519001  -3.5706463 ]
 [-3.0462282  -1.7401108  -2.670693   -0.71908355  3.4453094 ]
 [-2.160996   -0.25499734 -0.07809403 -0.5154621  -3.1296227 ]
 [ 0.77021223  0.98771346 -1.0081513  -1.5260259  -1.862903  ]
 [-1.5137872  -1.3077246   0.24730015 -2.3471508   1.4185339 ]
 [ 0.8284749  -2.1477106   1.6785736  -1.431938   -4.5349393 ]
 [-1.6585866  -0.6683803  -2.7682984  -0.76714545 -1.7381662 ]]",[4 2 4 0 1 4 2 4]
78,"[[-1.495295    0.38192388 -0.8499568  -0.33528888 -1.4367664 ]
 [-3.2641537  -2.0852149  -1.5830262  -0.06575937 -0.05577879]
 [-0.8750274  -2.2746148  -2.7235491   0.24534029  1.1476185 ]
 [-2.553376   -0.22086538 -0.62570727 -1.7198713  -2.5883741 ]
 [-1.5921105  -1.2194144  -4.2251463   1.2831011   0.46406087]
 [-2.113995    0.38363156 -1.1992409  -0.5513898  -1.014327  ]
 [-3.199655   -3.8467422  -1.9657398   3.3657298  -0.9340365 ]
 [-1.345985    1.4638853  -1.409829   -0.8855282  -1.9210935 ]]",[4 3 4 1 3 2 3 0]
79,"[[-4.342013   -2.5319731  -0.57757044  1.8795409  -0.1986034 ]
 [-3.2064047  -1.83818    -2.3969805  -0.16618624  2.5376682 ]
 [-2.491403   -3.0084174   1.6706033  -2.3658278  -2.469156  ]
 [-2.919439    1.5337406  -2.1288207  -3.3597407  -3.8243716 ]
 [-0.05259829 -0.6103993  -0.48174086 -2.1485772  -3.3828201 ]
 [ 0.13963486 -0.5821422   0.48865485 -1.7358737  -4.1552677 ]
 [ 0.4316577  -0.95826817  1.1877846  -3.1316223  -4.904032  ]
 [-2.419581   -2.3428147  -1.8423971  -0.01844386  2.2761552 ]]",[3 4 2 1 0 0 2 4]
80,"[[-0.5752452  -2.4562402   1.3136454  -0.5665946  -1.254758  ]
 [-2.8749745  -3.6008427  -3.5662057  -1.0213243  -1.0369257 ]
 [-2.191647   -3.42364    -2.4875543   0.9771888   1.3346323 ]
 [-4.1049085  -1.6380905  -2.7764359  -0.7252338   0.31906408]
 [-1.0892868  -1.9917299  -1.7678077  -1.9874624  -5.08215   ]
 [-0.79496086 -2.0025697   1.1716154  -1.4449486  -2.998768  ]
 [-3.3856266  -2.362183   -2.4779189   1.4964987  -0.8138554 ]
 [-2.7562425  -1.7764055   1.8534126  -1.403338    0.981199  ]]",[2 3 4 4 2 2 3 2]
81,"[[ 0.37900406  0.14256635 -1.5909239  -1.6060313  -1.576539  ]
 [-1.2538811  -1.6075453   2.1670213  -2.0042765  -3.0131059 ]
 [-3.051002    0.2958083  -2.9188442  -0.00902354  0.0946641 ]
 [-2.5141215  -2.9640434  -2.636565    1.6225591  -1.9615378 ]
 [-2.4460502  -3.2456405  -2.5665534   1.5658646   1.1885681 ]
 [-3.385129    1.2683506  -1.868848   -1.8719895  -2.378695  ]
 [-1.30589    -2.8300226  -2.8352334  -0.79781544 -1.2495799 ]
 [-1.0945798   1.3915067  -3.5719013   0.11143912 -1.0792612 ]]",[1 2 4 3 3 1 3 1]
82,"[[-3.0806777  -1.1600863  -2.5744474   0.01693449 -0.8210019 ]
 [-2.9879544   0.9146338  -2.570043   -0.36499456 -0.2123321 ]
 [-1.1031604  -0.35264027 -0.85212034 -2.0739393  -4.3795567 ]
 [-1.3393617  -0.5796892   0.01821097 -1.4094163  -1.148299  ]
 [-1.562337   -1.1149721  -2.7974632  -3.3866222  -3.0513787 ]
 [ 0.8961428  -2.8700342   0.5792436  -0.9306474  -0.37410563]
 [-2.4249058  -2.9278126  -3.5179698   1.514164    1.5709469 ]
 [-0.9836038  -1.7195859   2.6159165  -0.23398946 -0.52225953]]",[3 1 2 2 1 4 4 2]
